timestep,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,dof_pos_0,dof_pos_1,dof_pos_2,dof_pos_3,dof_pos_4,dof_pos_5,dof_pos_6,dof_pos_7,dof_pos_8,dof_pos_9,dof_vel_0,dof_vel_1,dof_vel_2,dof_vel_3,dof_vel_4,dof_vel_5,dof_vel_6,dof_vel_7,dof_vel_8,dof_vel_9,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9
1670,0.4713965058326721,-0.8819214105606079,1.0,0.0,-0.04927396774291992,0.0940072312951088,-0.03274130821228027,-0.00806330144405365,0.005668158642947674,-0.061013706028461456,-0.12252121418714523,0.05681623890995979,-0.014010019600391388,0.01502013299614191,0.08378370106220245,-0.06449641287326813,0.005481623113155365,-0.044148530811071396,0.0097998958081007,-0.0376998595893383,0.06149726361036301,0.006452582776546478,0.030946148559451103,-0.019461192190647125,0.22259438037872314,-0.4499245285987854,-0.1980733424425125,-0.610804557800293,-0.15959887206554413,0.6301612257957458,0.3136594295501709,-1.4557511806488037,-0.7761369943618774,-0.5224545001983643,-1.0025886297225952,-0.11412558704614639,-0.06823781132698059,0.45850902795791626,-0.007612983696162701,0.030327841639518738,0.07472802698612213,-0.3332176208496094,0.2836158573627472,-0.24405983090400696,0.6960612535476685,-0.3686094880104065,0.05928592383861542,1.822439193725586,-0.4942965507507324,-0.6445738077163696,-0.5042599439620972,-0.006567519158124924,0.007975636050105095,-0.02290787175297737,0.21655990183353424,-0.08308719098567963,-0.050648197531700134,0.009188054129481316,-0.03196151554584503,-0.055464886128902435,0.09791124612092972,-1.5839402675628662,0.6414574384689331,-0.3152581751346588,-0.7754918932914734,6.10986852645874,1.0587360858917236,-0.1351875364780426,0.13932619988918304,-0.5353931784629822,-0.22541579604148865,-0.6029772758483887,-0.6926960945129395,0.22191405296325684,-1.0815410614013672,18.36970329284668,1.1040339469909668,9.030370712280273,-2.978487014770508,-4.845798492431641,-0.262295126914978
1680,0.3826829493045807,-0.9238797426223755,1.0,0.0,-0.051163673400878906,0.08100372552871704,-0.05149722844362259,-0.05242161080241203,0.009239016100764275,-0.09925315529108047,-0.12425307184457779,0.05350979417562485,-0.0041208090260624886,-0.0028123464435338974,0.1033296212553978,-0.0628097727894783,-0.08019040524959564,0.0336490124464035,0.10954181104898453,-0.06451752781867981,0.014862927608191967,-0.07030039280653,0.04080147296190262,0.08129706233739853,-0.009817124344408512,-0.2398865818977356,-1.355704426765442,-0.08147333562374115,-0.6772251129150391,0.2018364518880844,0.011060849763453007,-0.9426058530807495,-0.871983528137207,-0.21535034477710724,-1.8066167831420898,-0.646553635597229,0.07739577442407608,0.1716625988483429,0.013912823051214218,0.006769584491848946,0.08767912536859512,-0.23253802955150604,0.22778397798538208,-0.1203264370560646,0.5147709250450134,-0.16106382012367249,0.038195133209228516,1.8599193096160889,-0.692090630531311,-0.7185962796211243,-0.7320153713226318,-0.015978878363966942,0.014440412633121014,-0.02410198003053665,0.20036619901657104,-0.0822577252984047,-0.03873136267066002,0.008406643755733967,-0.03115154057741165,-0.061083074659109116,0.0920863002538681,-0.8209053874015808,0.6169624328613281,-0.07370736449956894,-2.011218547821045,6.111376762390137,1.097344160079956,-0.03685694560408592,0.04992707073688507,-0.44510573148727417,-0.8768108487129211,-0.004642009735107422,-0.8019764423370361,0.2631131112575531,-0.8581860065460205,18.57087516784668,-0.22761774063110352,9.483357429504395,-3.0242929458618164,-5.982773303985596,1.5726778507232666
1690,0.2902839183807373,-0.9569405913352966,1.0,0.0,-0.051497459411621094,0.08951108157634735,-0.024066153913736343,-0.04488129913806915,0.024181919172406197,-0.10816826671361923,-0.12457840889692307,0.02787994034588337,0.03794033080339432,0.08618941158056259,0.062102437019348145,0.07817509025335312,-0.015515156090259552,-0.020661011338233948,-0.026096250861883163,-0.0636957436800003,-0.06813172250986099,0.03500886261463165,0.0015003806911408901,0.22173891961574554,-0.06301222741603851,0.6184839010238647,-1.897850751876831,0.9028116464614868,-0.8536522388458252,0.9667580127716064,-0.7651931643486023,0.6793635487556458,-0.1251385509967804,1.29440176486969,-0.899713397026062,0.2986408472061157,-0.15019690990447998,0.13092049956321716,0.014408093877136707,0.022414036095142365,0.10768334567546844,-0.31296300888061523,0.1386396735906601,0.12025400251150131,0.8592867255210876,0.09943559020757675,0.07246056199073792,1.8365447521209717,-1.0160341262817383,-0.6796786785125732,-0.6309835314750671,-0.026915600523352623,0.02014145441353321,-0.02173861861228943,0.19817832112312317,-0.08064214885234833,-0.028358012437820435,0.008162109181284904,-0.031277962028980255,-0.06586767733097076,0.08583921194076538,-0.9499462842941284,0.5500795841217041,0.2728942930698395,-0.5717138051986694,6.113658905029297,0.9258653521537781,0.020020732656121254,-0.103118896484375,-0.323435515165329,-0.8770483136177063,0.0595245361328125,-1.1794698238372803,0.40703922510147095,-0.8576259016990662,18.881853103637695,0.09995722770690918,8.993574142456055,-4.160730838775635,-5.344974040985107,1.5844476222991943
1700,0.19508834183216095,-0.9807856678962708,1.0,0.0,-0.051878929138183594,0.11519542336463928,-0.02608475089073181,-0.07201148569583893,-0.03525838255882263,-0.09066685289144516,-0.10995087027549744,-0.007178638130426407,-0.009000205434858799,0.12091604620218277,0.08321237564086914,0.09209410846233368,0.010615652427077293,-0.00014936784282326698,-0.10528034716844559,-0.00891302339732647,-0.10597703605890274,0.044345322996377945,0.01167747750878334,0.21312794089317322,-0.1993895024061203,0.8194888830184937,-1.7798066139221191,0.8027950525283813,-0.8461661338806152,0.6716254949569702,-1.1366206407546997,1.108310341835022,-0.033039189875125885,1.1658321619033813,-0.3197334110736847,0.570691704750061,0.056749098002910614,0.07173481583595276,0.036451391875743866,-0.004410704132169485,0.11182795464992523,-0.5122847557067871,-0.2229897528886795,0.19686564803123474,1.295885443687439,0.04522395879030228,0.18033407628536224,1.8596792221069336,-0.8008727431297302,-0.6362415552139282,-0.42170584201812744,-0.04300548508763313,0.02252722904086113,-0.018915994092822075,0.2192184180021286,-0.07926613092422485,-0.018984921276569366,0.007722728885710239,-0.03164828568696976,-0.07076360285282135,0.08024220913648605,-1.4723621606826782,0.15111427009105682,0.33348873257637024,1.6023045778274536,6.113387107849121,0.892387866973877,-0.021038290113210678,-0.05733990669250488,-0.37765389680862427,-0.8630357980728149,-0.6011347770690918,-1.8352574110031128,0.5338647365570068,-1.0512633323669434,18.825551986694336,1.0944163799285889,9.408594131469727,-3.2581944465637207,-4.576371192932129,1.792896032333374
1710,0.09801484644412994,-0.9951849579811096,1.0,0.0,-0.05235457420349121,0.18430569767951965,-0.061975397169589996,-0.06430169939994812,-0.04642989858984947,-0.09342937171459198,-0.1835821270942688,0.04266195744276047,0.0015270384028553963,0.14857015013694763,0.055790308862924576,0.09467615187168121,-0.009470379911363125,-0.012025263160467148,-0.13213782012462616,0.015518631786108017,-0.08709011971950531,0.052880752831697464,0.0035165497101843357,0.04515458270907402,-0.31148847937583923,1.0309354066848755,-1.8236584663391113,0.7812486886978149,-0.9969676733016968,0.2812640070915222,-1.189902901649475,1.2216440439224243,0.01313211489468813,0.7087110280990601,0.030424095690250397,0.641183078289032,0.24352382123470306,0.03486619144678116,0.002791503444314003,0.03623887151479721,0.12397977709770203,-0.5046177506446838,-0.5127564668655396,0.2076396644115448,1.3650593757629395,0.0963701382279396,0.2238834947347641,1.830464482307434,-0.8744713664054871,-0.5769047141075134,-0.0051879435777664185,-0.056343574076890945,0.022238291800022125,-0.016231609508395195,0.23940111696720123,-0.07762128859758377,-0.009679763577878475,0.007684933487325907,-0.0326366201043129,-0.07480411231517792,0.07432005554437637,-1.173705816268921,-0.0959535464644432,0.3113144636154175,1.419999361038208,6.113544464111328,0.828525722026825,0.034305453300476074,-0.1474321186542511,-0.19256672263145447,-0.8827052712440491,-0.49424004554748535,-2.163917303085327,0.6229909658432007,-1.0257353782653809,18.858036041259766,1.1345043182373047,9.240150451660156,-3.309999465942383,-3.753484010696411,2.252304792404175
1720,-1.6292068494294654e-06,-1.0,1.0,0.0,-0.05231285095214844,0.18405869603157043,-0.03593919426202774,-0.05150918290019035,-0.13052967190742493,-0.08174937218427658,-0.14421868324279785,0.047124236822128296,0.017755500972270966,0.12550075352191925,0.1009678766131401,0.13497163355350494,0.019941706210374832,-0.024490874260663986,-0.14105337858200073,0.012472571805119514,-0.04295928403735161,0.005587785039097071,0.020588604733347893,-0.01693304069340229,-0.29546037316322327,1.3403571844100952,-1.6969150304794312,0.5604258179664612,-1.1704018115997314,0.45997095108032227,-0.9721106290817261,0.9184320569038391,0.10669109970331192,0.3473796844482422,0.04259980097413063,0.3894602358341217,-0.026078615337610245,-0.08393257111310959,0.05724978446960449,-0.025046121329069138,0.08513478189706802,-0.6127287745475769,-0.5257585644721985,0.33317863941192627,1.3477160930633545,0.06656669825315475,0.3323461413383484,1.9852579832077026,-0.6232175827026367,-0.6085547804832458,0.22492925822734833,-0.06752941757440567,0.02008146606385708,-0.011678887531161308,0.25540339946746826,-0.07595448940992355,0.00021690990251954645,0.008200555108487606,-0.03346117585897446,-0.07884404063224792,0.0683741346001625,-1.0703575611114502,-0.2685706615447998,0.4876081645488739,1.009798288345337,6.113648414611816,0.9378048181533813,0.09294049441814423,-0.04808400198817253,-0.2686852514743805,-0.9123081564903259,-1.4604442119598389,-1.9970433712005615,0.5423859357833862,-1.2635068893432617,18.836633682250977,1.9945018291473389,9.527008056640625,-2.4543888568878174,-3.628909111022949,2.7666590213775635
1730,-0.09801904112100601,-0.9951845407485962,1.0,0.0,-0.0524139404296875,0.2053873986005783,-0.040155500173568726,-0.07663719356060028,-0.06709121912717819,-0.1335267573595047,-0.17782650887966156,0.046419840306043625,-0.04860193654894829,0.1032615602016449,0.11028669029474258,0.11869783699512482,-0.00178521778434515,-0.012991433963179588,-0.10819744318723679,-0.015132850036025047,0.03567055985331535,0.017984934151172638,-0.018418975174427032,-0.17879293859004974,-0.3048413097858429,1.3193182945251465,-0.48714831471443176,0.19370028376579285,-0.7828328013420105,0.6205654144287109,-0.5686635971069336,0.9243201613426208,-0.34645792841911316,-0.5119574666023254,0.114261195063591,0.37824514508247375,-0.21532495319843292,-0.030069969594478607,0.03829595819115639,-0.015142731368541718,0.10533472150564194,-0.626812756061554,-0.552561342716217,0.21675270795822144,1.1499720811843872,-0.2165158987045288,0.3013004660606384,2.054985284805298,-0.7007271647453308,-0.7611644864082336,0.19986744225025177,-0.07807742059230804,0.01632378250360489,-0.00830284133553505,0.2643977701663971,-0.07521234452724457,0.010783190838992596,0.009431488811969757,-0.033677130937576294,-0.08483429253101349,0.06344129145145416,-1.088882565498352,-0.3831506073474884,0.3574018180370331,0.3241731524467468,6.11154317855835,0.9540997743606567,0.172063946723938,-0.003183106891810894,-0.506802499294281,-0.8016312718391418,-1.6012601852416992,-1.7241955995559692,0.467995822429657,-1.268549919128418,18.539592742919922,1.2147884368896484,9.826603889465332,-2.705598831176758,-4.575801849365234,2.518514633178711
1740,-0.19509245455265045,-0.9807848334312439,1.0,0.0,-0.05415987968444824,0.20317739248275757,-0.0391274131834507,-0.026287946850061417,-0.06464221328496933,-0.09988795220851898,-0.14687715470790863,0.06639351695775986,-0.04516199603676796,0.02100600302219391,0.09828466176986694,0.002481544390320778,0.012481248937547207,0.011409835889935493,0.11976899206638336,-0.008831100538372993,0.07198268175125122,0.005594752263277769,-0.08761635422706604,-0.21147887408733368,-0.3095284700393677,0.6226445436477661,0.5157711505889893,-0.10887917876243591,0.32181650400161743,0.2237425297498703,-0.06722714006900787,0.7290008664131165,-1.0584982633590698,-0.8554755449295044,0.31542035937309265,0.41582804918289185,-0.12508128583431244,0.35143953561782837,0.03143559768795967,0.027751753106713295,0.09374465048313141,-0.6556386351585388,-0.6779841780662537,-0.04042164236307144,1.075354814529419,-0.02991679310798645,0.4474688768386841,1.9771250486373901,-0.9946610927581787,-0.7489663362503052,0.5168653130531311,-0.08715438097715378,0.011108077131211758,-0.008313305675983429,0.2673780024051666,-0.07412952929735184,0.02197171002626419,0.011414111591875553,-0.034118734300136566,-0.09245799481868744,0.05945329740643501,-0.8711051344871521,-0.5161424875259399,0.025385268032550812,-0.19291529059410095,6.1122941970825195,1.0330631732940674,0.2430267632007599,-0.08083203434944153,-0.6217707395553589,-0.6603730916976929,-1.569460153579712,-1.7621610164642334,0.4943535625934601,-1.2126573324203491,18.6541748046875,1.7403583526611328,9.35468864440918,-3.677877902984619,-3.8934009075164795,2.3938193321228027
1750,-0.290286123752594,-0.9569398760795593,1.0,0.0,-0.05750155448913574,0.15264587104320526,-0.05653246492147446,-0.06621870398521423,0.05050276219844818,-0.0961923599243164,-0.1423490047454834,0.045814286917448044,-0.036856189370155334,0.03038174845278263,0.10525592416524887,-0.16117917001247406,-0.007703497540205717,0.02042216993868351,0.39420872926712036,0.04680128023028374,0.007730856537818909,-0.04751210659742355,0.01842108741402626,0.03938845545053482,0.07300528883934021,-0.311031311750412,1.0226553678512573,-0.18762806057929993,1.6282763481140137,-0.6241675019264221,0.2570839524269104,0.21647769212722778,-2.176112651824951,-0.7576150894165039,0.5143704414367676,-0.1764950156211853,0.04866292327642441,0.4606744945049286,0.008574917912483215,0.008115112781524658,0.14507891237735748,-0.657303512096405,-0.57889723777771,-0.19752401113510132,0.9503392577171326,0.06837201118469238,0.4922066926956177,1.8378273248672485,-1.0361578464508057,-0.7650179266929626,0.5019505620002747,-0.09413568675518036,0.005596293602138758,-0.010168902575969696,0.2654203474521637,-0.07274984568357468,0.03332582861185074,0.014245433732867241,-0.03545811027288437,-0.10003838688135147,0.05545531585812569,-0.6857085227966309,-0.5104129910469055,-0.16384904086589813,-0.631079375743866,6.112293720245361,0.9326514005661011,0.32758596539497375,-0.18866844475269318,-0.3911033272743225,-0.9581670165061951,-1.6029093265533447,-1.3404135704040527,0.3966267704963684,-1.2392103672027588,18.744632720947266,1.8583273887634277,8.267547607421875,-3.723280191421509,-3.5456252098083496,2.3036203384399414
1760,-0.3826850950717926,-0.9238788485527039,1.0,0.0,-0.05889105796813965,0.16907134652137756,-0.04819507896900177,-0.051783543080091476,0.0758180245757103,-0.09337686747312546,-0.1276765912771225,-0.004957534372806549,-0.03708501160144806,0.05479545146226883,0.0973447635769844,-0.1661500185728073,0.02077343501150608,0.045902855694293976,0.31056010723114014,0.08250177651643753,0.10104892402887344,-0.04596753045916557,-0.06735755503177643,-0.07835596799850464,0.029414767399430275,-0.4492209553718567,0.846453070640564,-0.0027051963843405247,1.6099082231521606,-0.7261439561843872,0.23359224200248718,0.14454109966754913,-2.176698684692383,-0.6101312041282654,0.6676011681556702,-0.2109019160270691,0.06832119822502136,0.13160747289657593,0.004136757925152779,-0.008040696382522583,0.11405880004167557,-0.7460986375808716,-0.3981000781059265,-0.2365283966064453,0.8578425049781799,0.15122658014297485,0.5875599384307861,1.8114293813705444,-0.8359770774841309,-0.7647028565406799,0.363939106464386,-0.10122326761484146,0.00231583951972425,-0.013569033704698086,0.25826746225357056,-0.07075940817594528,0.040993448346853256,0.02016746811568737,-0.04050544276833534,-0.09944085031747818,0.047929346561431885,-0.6793413162231445,-0.360259473323822,-0.31100818514823914,-1.2767860889434814,6.115050792694092,0.6753087639808655,0.5272789001464844,-0.10405639559030533,0.2988448441028595,-1.2892863750457764,-2.834290027618408,-0.948028564453125,0.28334152698516846,-1.4611890316009521,18.892587661743164,4.376954078674316,7.141471862792969,-3.114713191986084,-6.4815354347229,2.128420829772949
1770,-0.47139856219291687,-0.8819202780723572,1.0,0.0,-0.059377431869506836,0.10790359973907471,0.0004397137090563774,-0.030842067673802376,0.16016891598701477,-0.09742226451635361,-0.08187307417392731,0.048101358115673065,0.0035418998450040817,-0.05686058849096298,0.1015453040599823,-0.1642918586730957,0.025628335773944855,0.060026638209819794,0.24498724937438965,0.3063124418258667,0.07697636634111404,-0.019013915210962296,-0.03267573192715645,-0.07123421877622604,0.020110975950956345,-0.6310343146324158,0.612382173538208,0.27995193004608154,1.5494263172149658,-0.7616413831710815,0.21376541256904602,0.35670509934425354,-1.602471947669983,-0.6018983721733093,0.6220852732658386,-0.2828318774700165,0.2811904549598694,0.09863030910491943,0.042589668184518814,-0.013957102783024311,0.14860503375530243,-0.6876171231269836,-0.2912050485610962,-0.3036184012889862,0.6405028700828552,-0.08931376039981842,0.49986833333969116,1.6330180168151855,-0.8829606175422668,-0.8352317214012146,0.011742204427719116,-0.10598163306713104,-0.0015521653695032,-0.017715223133563995,0.2424308806657791,-0.06973093748092651,0.049809280782938004,0.025140773504972458,-0.041821498423814774,-0.09974967688322067,0.03904953971505165,-0.4991564452648163,-0.3588261604309082,-0.38157370686531067,-1.9784421920776367,6.113457202911377,0.8045791983604431,0.4875321388244629,-0.14160789549350739,-0.0011018216609954834,-0.2703692317008972,-2.164525032043457,-0.2252737283706665,0.13515186309814453,-1.4768145084381104,18.614543914794922,2.233755588531494,6.118167400360107,-3.139834403991699,-7.001185417175293,0.9578684568405151
